sample	type
TCGA.58.8386.01	LUSC
TCGA.58.8387.01	LUSC
TCGA.58.8388.01	LUSC
TCGA.58.8390.01	LUSC
TCGA.58.8391.01	LUSC
TCGA.58.8392.01	LUSC
TCGA.58.8393.01	LUSC
TCGA.58.A46J.01	LUSC
TCGA.58.A46K.01	LUSC
TCGA.58.A46L.01	LUSC
TCGA.58.A46M.01	LUSC
TCGA.58.A46N.01	LUSC
TCGA.60.2695.01	LUSC
TCGA.60.2696.01	LUSC
TCGA.60.2697.01	LUSC
TCGA.60.2698.01	LUSC
TCGA.60.2703.01	LUSC
TCGA.60.2704.01	LUSC
TCGA.60.2706.01	LUSC
TCGA.60.2707.01	LUSC
TCGA.60.2708.01	LUSC
TCGA.60.2709.01	LUSC
TCGA.60.2710.01	LUSC
TCGA.60.2711.01	LUSC
TCGA.60.2712.01	LUSC
TCGA.60.2713.01	LUSC
TCGA.60.2714.01	LUSC
TCGA.60.2715.01	LUSC
TCGA.60.2716.01	LUSC
TCGA.60.2719.01	LUSC
TCGA.60.2720.01	LUSC
TCGA.60.2721.01	LUSC
TCGA.60.2722.01	LUSC
TCGA.60.2723.01	LUSC
TCGA.60.2724.01	LUSC
TCGA.60.2725.01	LUSC
TCGA.60.2726.01	LUSC
TCGA.63.5128.01	LUSC
TCGA.63.5131.01	LUSC
TCGA.63.6202.01	LUSC
TCGA.63.7020.01	LUSC
TCGA.63.7021.01	LUSC
TCGA.63.7022.01	LUSC
TCGA.63.7023.01	LUSC
TCGA.63.A5M9.01	LUSC
TCGA.63.A5MB.01	LUSC
TCGA.63.A5MG.01	LUSC
TCGA.63.A5MH.01	LUSC
TCGA.63.A5MI.01	LUSC
TCGA.63.A5MJ.01	LUSC
TCGA.63.A5ML.01	LUSC
TCGA.63.A5MM.01	LUSC
TCGA.63.A5MN.01	LUSC
TCGA.63.A5MP.01	LUSC
TCGA.63.A5MR.01	LUSC
TCGA.63.A5MS.01	LUSC
TCGA.63.A5MT.01	LUSC
TCGA.63.A5MU.01	LUSC
TCGA.63.A5MV.01	LUSC
TCGA.63.A5MW.01	LUSC
TCGA.63.A5MY.01	LUSC
TCGA.66.2727.01	LUSC
TCGA.66.2734.01	LUSC
TCGA.66.2737.01	LUSC
TCGA.66.2742.01	LUSC
TCGA.66.2744.01	LUSC
TCGA.66.2753.01	LUSC
TCGA.66.2754.01	LUSC
TCGA.66.2755.01	LUSC
TCGA.66.2756.01	LUSC
TCGA.66.2757.01	LUSC
TCGA.66.2758.01	LUSC
TCGA.66.2759.01	LUSC
TCGA.66.2763.01	LUSC
TCGA.66.2765.01	LUSC
TCGA.66.2766.01	LUSC
TCGA.66.2767.01	LUSC
TCGA.66.2768.01	LUSC
TCGA.66.2769.01	LUSC
TCGA.66.2770.01	LUSC
TCGA.66.2771.01	LUSC
TCGA.66.2773.01	LUSC
TCGA.66.2777.01	LUSC
TCGA.66.2778.01	LUSC
TCGA.66.2780.01	LUSC
TCGA.66.2781.01	LUSC
TCGA.66.2782.01	LUSC
TCGA.66.2783.01	LUSC
TCGA.66.2785.01	LUSC
TCGA.66.2786.01	LUSC
TCGA.66.2787.01	LUSC
TCGA.66.2788.01	LUSC
TCGA.66.2789.01	LUSC
TCGA.66.2790.01	LUSC
TCGA.66.2791.01	LUSC
TCGA.66.2792.01	LUSC
TCGA.66.2793.01	LUSC
TCGA.66.2794.01	LUSC
TCGA.66.2795.01	LUSC
TCGA.66.2800.01	LUSC
TCGA.68.7755.01	LUSC
TCGA.68.7756.01	LUSC
TCGA.68.7757.01	LUSC
TCGA.68.8250.01	LUSC
TCGA.68.8251.01	LUSC
TCGA.68.A59I.01	LUSC
TCGA.68.A59J.01	LUSC
TCGA.6A.AB49.01	LUSC
TCGA.70.6722.01	LUSC
TCGA.70.6723.01	LUSC
TCGA.77.6842.01	LUSC
TCGA.77.6843.01	LUSC
TCGA.77.6844.01	LUSC
TCGA.77.6845.01	LUSC
TCGA.77.7138.01	LUSC
TCGA.77.7139.01	LUSC
TCGA.77.7140.01	LUSC
TCGA.77.7141.01	LUSC
TCGA.77.7142.01	LUSC
TCGA.77.7335.01	LUSC
TCGA.77.7337.01	LUSC
TCGA.77.7338.01	LUSC
TCGA.77.7463.01	LUSC
TCGA.77.7465.01	LUSC
TCGA.77.8007.01	LUSC
TCGA.77.8008.01	LUSC
TCGA.77.8009.01	LUSC
TCGA.77.8128.01	LUSC
TCGA.77.8130.01	LUSC
TCGA.77.8131.01	LUSC
TCGA.77.8133.01	LUSC
TCGA.77.8136.01	LUSC
TCGA.77.8138.01	LUSC
TCGA.77.8139.01	LUSC
TCGA.77.8140.01	LUSC
TCGA.77.8143.01	LUSC
TCGA.77.8144.01	LUSC
TCGA.77.8145.01	LUSC
TCGA.77.8146.01	LUSC
TCGA.77.8148.01	LUSC
TCGA.77.8150.01	LUSC
TCGA.77.8153.01	LUSC
TCGA.77.8154.01	LUSC
TCGA.77.8156.01	LUSC
TCGA.77.A5FZ.01	LUSC
TCGA.77.A5G1.01	LUSC
TCGA.77.A5G3.01	LUSC
TCGA.77.A5G6.01	LUSC
TCGA.77.A5G7.01	LUSC
TCGA.77.A5G8.01	LUSC
TCGA.77.A5GA.01	LUSC
TCGA.77.A5GB.01	LUSC
TCGA.77.A5GF.01	LUSC
TCGA.77.A5GH.01	LUSC
TCGA.79.5596.01	LUSC
TCGA.85.6175.01	LUSC
TCGA.85.6560.01	LUSC
TCGA.85.6561.01	LUSC
TCGA.85.6798.01	LUSC
TCGA.85.7696.01	LUSC
TCGA.85.7697.01	LUSC
TCGA.85.7698.01	LUSC
TCGA.85.7699.01	LUSC
TCGA.85.7710.01	LUSC
TCGA.85.7843.01	LUSC
TCGA.85.7844.01	LUSC
TCGA.85.7950.01	LUSC
TCGA.85.8048.01	LUSC
TCGA.85.8049.01	LUSC
TCGA.85.8052.01	LUSC
TCGA.85.8070.01	LUSC
TCGA.85.8071.01	LUSC
TCGA.85.8072.01	LUSC
TCGA.85.8276.01	LUSC
TCGA.85.8277.01	LUSC
TCGA.85.8287.01	LUSC
TCGA.85.8288.01	LUSC
TCGA.85.8350.01	LUSC
TCGA.85.8351.01	LUSC
TCGA.85.8352.01	LUSC
TCGA.85.8353.01	LUSC
TCGA.85.8354.01	LUSC
TCGA.85.8355.01	LUSC
TCGA.85.8479.01	LUSC
TCGA.85.8481.01	LUSC
TCGA.85.8580.01	LUSC
TCGA.85.8582.01	LUSC
TCGA.85.8584.01	LUSC
TCGA.85.8664.01	LUSC
TCGA.85.8666.01	LUSC
TCGA.85.A4CL.01	LUSC
TCGA.85.A4CN.01	LUSC
TCGA.85.A4JB.01	LUSC
TCGA.85.A4JC.01	LUSC
TCGA.85.A4PA.01	LUSC
TCGA.85.A4QQ.01	LUSC
TCGA.85.A4QR.01	LUSC
TCGA.85.A50M.01	LUSC
TCGA.85.A50Z.01	LUSC
TCGA.85.A510.01	LUSC
TCGA.85.A511.01	LUSC
TCGA.85.A512.01	LUSC
TCGA.85.A513.01	LUSC
TCGA.85.A53L.01	LUSC
TCGA.85.A5B5.01	LUSC
TCGA.90.6837.01	LUSC
TCGA.90.7766.01	LUSC
TCGA.90.7767.01	LUSC
TCGA.90.7769.01	LUSC
TCGA.90.7964.01	LUSC
TCGA.90.A4ED.01	LUSC
TCGA.90.A4EE.01	LUSC
TCGA.90.A59Q.01	LUSC
TCGA.92.7340.01	LUSC
TCGA.92.7341.01	LUSC
TCGA.92.8063.01	LUSC
TCGA.92.8064.01	LUSC
TCGA.92.8065.01	LUSC
TCGA.94.7033.01	LUSC
TCGA.94.7557.01	LUSC
TCGA.94.7943.01	LUSC
TCGA.94.8035.01	LUSC
TCGA.94.8490.01	LUSC
TCGA.94.8491.01	LUSC
TCGA.94.A4VJ.01	LUSC
TCGA.94.A5I4.01	LUSC
TCGA.94.A5I6.01	LUSC
TCGA.96.7544.01	LUSC
TCGA.96.7545.01	LUSC
TCGA.96.8169.01	LUSC
TCGA.96.8170.01	LUSC
TCGA.96.A4JK.01	LUSC
TCGA.96.A4JL.01	LUSC
TCGA.98.7454.01	LUSC
TCGA.98.8020.01	LUSC
TCGA.98.8021.01	LUSC
TCGA.98.8022.01	LUSC
TCGA.98.8023.01	LUSC
TCGA.98.A538.01	LUSC
TCGA.98.A539.01	LUSC
TCGA.98.A53A.01	LUSC
TCGA.98.A53B.01	LUSC
TCGA.98.A53C.01	LUSC
TCGA.98.A53D.01	LUSC
TCGA.98.A53H.01	LUSC
TCGA.98.A53I.01	LUSC
TCGA.98.A53J.01	LUSC
TCGA.J1.A4AH.01	LUSC
TCGA.L3.A4E7.01	LUSC
TCGA.L3.A524.01	LUSC
TCGA.LA.A446.01	LUSC
TCGA.LA.A7SW.01	LUSC
TCGA.MF.A522.01	LUSC
TCGA.NC.A5HD.01	LUSC
TCGA.NC.A5HE.01	LUSC
TCGA.NC.A5HF.01	LUSC
TCGA.NC.A5HG.01	LUSC
TCGA.NC.A5HH.01	LUSC
TCGA.NC.A5HI.01	LUSC
TCGA.NC.A5HJ.01	LUSC
TCGA.NC.A5HK.01	LUSC
TCGA.NC.A5HL.01	LUSC
TCGA.NC.A5HM.01	LUSC
TCGA.NC.A5HN.01	LUSC
TCGA.NC.A5HO.01	LUSC
TCGA.NC.A5HP.01	LUSC
TCGA.NC.A5HQ.01	LUSC
TCGA.NC.A5HR.01	LUSC
TCGA.NC.A5HT.01	LUSC
TCGA.NK.A5CR.01	LUSC
TCGA.NK.A5CT.01	LUSC
TCGA.NK.A5CX.01	LUSC
TCGA.NK.A5D1.01	LUSC
TCGA.NK.A7XE.01	LUSC
TCGA.O2.A52N.01	LUSC
TCGA.O2.A52Q.01	LUSC
TCGA.O2.A52S.01	LUSC
TCGA.O2.A52V.01	LUSC
TCGA.O2.A52W.01	LUSC
TCGA.O2.A5IB.01	LUSC
TCGA.O2.A5IC.01	LUSC
TCGA.XC.AA0X.01	LUSC
S00022	SCLC
S00035T	SCLC
S00825	SCLC
S00829	SCLC
S00832	SCLC
S00838	SCLC
S01242	SCLC
S01297T	SCLC
S01366	SCLC
S01512	SCLC
S01524	SCLC
S01542	SCLC
S01578	SCLC
S01861T	SCLC
S01864	SCLC
S01873T	SCLC
S02065	SCLC
S02093	SCLC
S02120	SCLC
S02139	SCLC
S02163	SCLC
S02194	SCLC
S02209	SCLC
S02241	SCLC
S02242	SCLC
S02243	SCLC
S02244	SCLC
S02246	SCLC
S02248	SCLC
S02249	SCLC
S02256	SCLC
S02284	SCLC
S02285	SCLC
S02286	SCLC
S02287	SCLC
S02288	SCLC
S02289	SCLC
S02290	SCLC
S02291	SCLC
S02293	SCLC
S02294	SCLC
S02295	SCLC
S02296	SCLC
S02297	SCLC
S02298	SCLC
S02299	SCLC
S02328	SCLC
S02375T	SCLC
S02376T	SCLC
S02378T	SCLC
S02382T	SCLC
S00213	SCLC
S00831	SCLC
S02322	SCLC
S02360	SCLC
S02397	SCLC
WCMC0_5_N_METH_Tumor	NEPC
WCMC163_1_N_METH_Tumor	NEPC
WCMC155_1_N_METH_Tumor	NEPC
WCMC161_1_C_METH_Tumor	CRPC
WCMC159_2_C_METH_Tumor	CRPC
WCMC119_1_C_METH_Tumor	CRPC
WCMC159_3_C_METH_Tumor	CRPC
WCMC14_1_C_METH_Tumor	CRPC
WCMC90_4_C_METH_Tumor	CRPC
WCMC90_1_C_METH_Tumor	CRPC
WCMC6_1_C_METH_Tumor	CRPC
WCMC154_1_N_METH_Tumor	NEPC
WCMC159_1_C_METH_Tumor	CRPC
WCMC0_1_N_METH_Tumor	NEPC
WCMC4240_1_N_METH_Tumor	NEPC
WCMC7520_1_N_METH_Tumor	NEPC
WCMC15_1_N_METH_Tumor	NEPC
WCMC170_1_C_METH_Tumor	CRPC
WCMC90_3_C_METH_Tumor	CRPC
WCMC78_1_C_METH_Tumor	CRPC
WCMC59_1_C_METH_Tumor	CRPC
WCMC124_1_C_METH_Tumor	CRPC
WCMC207_1_N_METH_Tumor	NEPC
WCMC159_5_C_METH_Tumor	CRPC
WCMC139_1_C_METH_Tumor	CRPC
WCMC0_10_N_METH_Tumor	NEPC
WCMC172_1_C_METH_Tumor	CRPC
WCMC90_2_C_METH_Tumor	CRPC
WCMC90_2_C	CRPC
WCMC0_5_N	NEPC
WCMC210_1_N	NEPC
WCMC90_4_C	CRPC
WCMC172_1_C	CRPC
WCMC159_5_C	CRPC
WCMC252_1_N	NEPC
WCMC163_1_N	NEPC
WCMC9_1_C	CRPC
WCMC4240_1_N	NEPC
WCMC7520_1_N	NEPC
WCMC164_1_C	CRPC
WCMC131_1_C	CRPC
WCMC0_8_N	NEPC
WCMC159_1_C	CRPC
WCMC162_1_C	CRPC
WCMC89_1_C	CRPC
WCMC59_1_C	CRPC
WCMC14_1_C	CRPC
WCMC91_1_C	CRPC
WCMC159_3_C	CRPC
WCMC189_1_C	CRPC
WCMC159_2_C	CRPC
WCMC2_1_C	CRPC
WCMC161_1_C	CRPC
WCMC9_2_C	CRPC
WCMC169_1_C	CRPC
WCMC12_2_N	NEPC
WCMC158_1_C	CRPC
WCMC195_1_C	CRPC
WCMC90_1_C	CRPC
WCMC90_3_C	CRPC
WCMC90_5_C	CRPC
WCMC170_1_C	CRPC
WCMC4_1_C	CRPC
WCMC11_1_C	CRPC
WCMC119_1_C	CRPC
WCMC63_1_C	CRPC
WCMC139_1_C	CRPC
WCMC0_6_N	NEPC
WCMC159_6_C	CRPC
WCMC0_1_N	NEPC
WCMC212_1_N	NEPC
WCMC0_9_N	NEPC
WCMC0_10_N	NEPC
WCMC187_1_C	CRPC
WCMC192_1_N	NEPC
WCMC188_1_C	CRPC
WCMC155_1_N	NEPC
WCMC7520_3_N_WES_Tumor	NEPC
WCMC201_WES_Blood	CRPC
WCMC210_WES_Blood	CRPC
WCMC7520_WES_Benign	CRPC
WCMC90_5_C_WES_Tumor	CRPC
WCMC160_WES_Blood	CRPC
WCMC12_2_N_WES_Tumor	NEPC
21017_Benign_1	CRPC
WCMC221_1_C_WES_Tumor	CRPC
WCMC10680_1_C_WES_Tumor	CRPC
WCMC59_WES_Blood	CRPC
WCMC187_WES_Blood	CRPC
WCMC12728_1_N_WES_Tumor	NEPC
WCMC7_1_C_WES_Tumor	CRPC
WCMC159_2_C_WES_Tumor	CRPC
WCMC164_1_C_WES_Tumor	CRPC
WCMC131_WES_Blood	CRPC
WCMC0_9_N_WES_Tumor	NEPC
WCMC12728_WES_Benign	CRPC
WCMC9_2_C_WES_Tumor	CRPC
WCMC261_WES_Blood	CRPC
WCMC172_WES_Blood	CRPC
22171_Benign	CRPC
WCMC7951_WES_Benign	CRPC
WCMC212_WES_Blood	CRPC
WCMC187_1_C_WES_Tumor	CRPC
21011_A_2	CRPC
WCMC63_1_C_WES_Tumor	CRPC
21020_A	CRPC
WCMC159_1_C_WES_Tumor	CRPC
WCMC12_WES_Blood	CRPC
WCMC0_6_N_WES_Tumor	NEPC
WCMC159_5_C_WES_Tumor	CRPC
WCMC20870_WES_Benign	CRPC
WCMC11040_2_C_WES_Tumor	CRPC
25630_A_3	CRPC
WCMC0_10_N_WES_Tumor	NEPC
WCMC15_WES_Blood	CRPC
WCMC11_WES_Blood	CRPC
WCMC121_1_C_WES_Tumor	CRPC
WCMC89_WES_Blood	CRPC
WCMC21017_1_N_WES_Tumor	NEPC
20630_Benign	CRPC
WCMC0_8_N_WES_Tumor	NEPC
WCMC169_WES_Blood	CRPC
WCMC78_1_C_WES_Tumor	CRPC
WCMC195_1_C_WES_Tumor	CRPC
WCMC159_3_C_WES_Tumor	CRPC
WCMC2_1_C_WES_Tumor	CRPC
WCMC218_1_C_WES_Tumor	CRPC
WCMC124_WES_Blood	CRPC
WCMC218_WES_Blood	CRPC
WCMC212_1_N_WES_Tumor	NEPC
WCMC18248_1_C_WES_Tumor	CRPC
WCMC21017_WES_Benign	CRPC
WCMC216_1_C_WES_Tumor	CRPC
WCMC161_1_C_WES_Tumor	CRPC
WCMC11_1_C_WES_Tumor	CRPC
WCMC20870_2_C_WES_Tumor	CRPC
WCMC91_1_C_WES_Tumor	CRPC
WCMC183_1_C_WES_Tumor	CRPC
WCMC89_4_C_WES_Tumor	CRPC
WCMC185_WES_Blood	CRPC
WCMC124_1_C_WES_Tumor	CRPC
WCMC80_WES_Blood	CRPC
WCMC154_WES_Blood	CRPC
WCMC0_1_N_WES_Tumor	NEPC
WCMC21016_WES_Benign	CRPC
12729_NEPC	CRPC
WCMC12688_1_N_WES_Tumor	NEPC
WCMC24854_1_N_WES_Tumor	NEPC
WCMC26731_WES_Benign	CRPC
WCMC170_WES_Blood	CRPC
WCMC12688_WES_Benign	CRPC
21011_A_1	CRPC
WCMC199_WES_Blood	CRPC
21181_Benign	CRPC
2746_Benign	CRPC
WCMC161_WES_Blood	CRPC
20990_Benign	CRPC
WCMC6_1_C_WES_Tumor	CRPC
WCMC10361_1_N_WES_Tumor	NEPC
WCMC10362_1_C_WES_Tumor	CRPC
WCMC119_WES_Blood	CRPC
WCMC162_2_C_WES_Tumor	CRPC
WCMC207_WES_Blood	CRPC
WCMC18248_WES_Benign	CRPC
WCMC139_1_C_WES_Tumor	CRPC
WCMC15_1_N_WES_Tumor	NEPC
WCMC59_1_C_WES_Tumor	CRPC
WCMC7951_1_N_WES_Tumor	NEPC
WCMC3_1_C_WES_Tumor	CRPC
WCMC21014_WES_Benign	CRPC
WCMC11040_1_C_WES_Tumor	CRPC
WCMC159_WES_Cerebellum	CRPC
WCMC6_WES_Blood	CRPC
WCMC195_WES_Blood	CRPC
WCMC90_2_C_WES_Tumor	CRPC
WCMC198_WES_Blood	CRPC
2746_A	CRPC
WCMC258_WES_Blood	CRPC
WCMC21014_1_N_WES_Tumor	NEPC
WCMC198_1_N_WES_Tumor	NEPC
WCMC79_2_N_WES_Tumor	NEPC
WCMC185_1_C_WES_Tumor	CRPC
20870_A	CRPC
WCMC90_WES_Blood	CRPC
WCMC90_4_C_WES_Tumor	CRPC
WCMC21010_WES_Benign	CRPC
21510_A_Paneth	CRPC
12729_A	CRPC
WCMC10362_WES_Benign	CRPC
WCMC12728_2_N_WES_Tumor	NEPC
25630_A_2	CRPC
WCMC258_1_C_WES_Tumor	CRPC
12730_A	CRPC
WCMC199_1_C_WES_Tumor	CRPC
WCMC90_1_C_WES_Tumor	CRPC
WCMC78_WES_Blood	CRPC
WCMC14_1_C_WES_Tumor	CRPC
WCMC89_2_C_WES_Tumor	CRPC
WCMC161_3_C_WES_Tumor	CRPC
25630_A_1	CRPC
12729_Benign	CRPC
WCMC4240_1_N_WES_Tumor	NEPC
WCMC10_WES_Blood	CRPC
WCMC210_1_N_WES_Tumor	NEPC
WCMC7520_4_N_WES_Tumor	NEPC
WCMC4_WES_Blood	CRPC
WCMC162_WES_Blood	CRPC
WCMC164_WES_Blood	CRPC
WCMC0_WES_Benign	CRPC
WCMC63_WES_Blood	CRPC
WCMC3_WES_Blood	CRPC
WCMC7520_1_N_WES_Tumor	NEPC
WCMC24290_WES_Benign	CRPC
WCMC14_WES_Blood	CRPC
WCMC183_WES_Blood	CRPC
WCMC159_6_C_WES_Tumor	CRPC
WCMC7520_2_N_WES_Tumor	NEPC
21510_Benign	CRPC
WCMC119_1_C_WES_Tumor	CRPC
WCMC154_1_N_WES_Tumor	NEPC
WCMC26731_1_N_WES_Tumor	NEPC
WCMC1_WES_Blood	CRPC
WCMC4_1_C_WES_Tumor	CRPC
WCMC192_WES_Blood	CRPC
WCMC18248_2_C_WES_Tumor	CRPC
WCMC189_1_C_WES_Tumor	CRPC
WCMC0_5_N_WES_Tumor	NEPC
WCMC89_1_C_WES_Tumor	CRPC
WCMC10_1_N_WES_Tumor	NEPC
WCMC163_WES_Blood	CRPC
WCMC170_1_C_WES_Tumor	CRPC
WCMC10361_WES_Benign	CRPC
WCMC243_WES_Blood	CRPC
WCMC162_1_C_WES_Tumor	CRPC
WCMC252_WES_Blood	CRPC
WCMC10363_WES_Benign	CRPC
WCMC252_1_N_WES_Tumor	NEPC
WCMC207_1_N_WES_Tumor	NEPC
WCMC243_1_C_WES_Tumor	CRPC
WCMC121_WES_Blood	CRPC
WCMC0_7_N_WES_Tumor	NEPC
21011_Benign	CRPC
WCMC80_1_C_WES_Tumor	CRPC
WCMC91_WES_Blood	CRPC
WCMC192_1_N_WES_Tumor	NEPC
20630_A	CRPC
WCMC213_1_C_WES_Tumor	CRPC
12730_Benign	CRPC
WCMC188_1_C_WES_Tumor	CRPC
WCMC10363_1_N_WES_Tumor	NEPC
WCMC158_1_C_WES_Tumor	CRPC
WCMC89_3_C_WES_Tumor	CRPC
WCMC155_1_N_WES_Tumor	NEPC
WCMC169_1_C_WES_Tumor	CRPC
WCMC9_WES_Blood	CRPC
WCMC12_1_N_WES_Tumor	NEPC
WCMC1_1_C_WES_Tumor	CRPC
WCMC139_WES_Blood	CRPC
WCMC21010_1_N_WES_Tumor	NEPC
WCMC4240_WES_Benign	CRPC
WCMC10364_WES_Benign	CRPC
WCMC10364_1_N_WES_Tumor	NEPC
WCMC90_3_C_WES_Tumor	CRPC
WCMC155_WES_Blood	CRPC
WCMC21016_2_C_WES_Tumor	CRPC
WCMC21014_2_N_WES_Tumor	NEPC
WCMC24290_1_N_WES_Tumor	NEPC
21020_Benign	CRPC
WCMC10362_2_C_WES_Tumor	CRPC
WCMC156_WES_Blood	CRPC
WCMC73_1_C_WES_Tumor	CRPC
WCMC10680_WES_Benign	CRPC
WCMC221_WES_Blood	CRPC
WCMC131_1_C_WES_Tumor	CRPC
WCMC158_WES_Blood	CRPC
WCMC26731_2_N_WES_Tumor	NEPC
WCMC156_1_N_WES_Tumor	NEPC
WCMC79_1_N_WES_Tumor	NEPC
WCMC216_WES_Blood	CRPC
22171_A	CRPC
WCMC189_WES_Blood	CRPC
WCMC201_1_C_WES_Tumor	CRPC
WCMC24854_WES_Benign	CRPC
WCMC2_WES_Blood	CRPC
WCMC21016_1_C_WES_Tumor	CRPC
WCMC11040_WES_Benign	CRPC
WCMC0_WES_Blood	CRPC
WCMC213_WES_Blood	CRPC
WCMC73_WES_Blood	CRPC
WCMC9_1_C_WES_Tumor	CRPC
WCMC163_1_N_WES_Tumor	NEPC
WCMC172_1_C_WES_Tumor	CRPC
WCMC79_WES_Blood	CRPC
WCMC160_1_C_WES_Tumor	CRPC
WCMC261_1_C_WES_Tumor	CRPC
WCMC188_WES_Blood	CRPC
WCMC161_2_N_WES_Tumor	NEPC
WCMC7_WES_Blood	CRPC
20990_PDA	CRPC
21181_NEPC	CRPC
TARGET.30.PAAPFA.01	Not Amplified
TARGET.30.PACLJN.01	Not Amplified
TARGET.30.PACPJG.01	Unknown
TARGET.30.PACRYY.01	Not Amplified
TARGET.30.PACRZM.01	Not Amplified
TARGET.30.PACSNL.01	Not Amplified
TARGET.30.PACSSR.01	Not Amplified
TARGET.30.PACUGP.01	Not Amplified
TARGET.30.PACVNB.01	Not Amplified
TARGET.30.PACYGY.01	Unknown
TARGET.30.PACZPX.01	Not Amplified
TARGET.30.PADENF.01	Not Amplified
TARGET.30.PADFLI.01	Not Amplified
TARGET.30.PADGWJ.01	Not Amplified
TARGET.30.PADHWC.01	Not Amplified
TARGET.30.PADIEY.01	Not Amplified
TARGET.30.PADIHC.01	Not Amplified
TARGET.30.PADINC.01	Amplified
TARGET.30.PADIRB.01	Not Amplified
TARGET.30.PADKFS.01	Not Amplified
TARGET.30.PADKFU.01	Not Amplified
TARGET.30.PADKGF.01	Not Amplified
TARGET.30.PADKLJ.01	Amplified
TARGET.30.PADKNE.01	Amplified
TARGET.30.PADKRU.01	Not Amplified
TARGET.30.PADKVV.01	Not Amplified
TARGET.30.PADKXS.01	Amplified
TARGET.30.PADKYP.01	Amplified
TARGET.30.PADLDA.01	Not Amplified
TARGET.30.PADLDT.01	Amplified
TARGET.30.PADLES.01	Not Amplified
TARGET.30.PADLIC.01	Not Amplified
TARGET.30.PADLJN.01	Not Amplified
TARGET.30.PADLKJ.01	Amplified
TARGET.30.PADLNM.01	Amplified
TARGET.30.PADLPR.01	Not Amplified
TARGET.30.PADLPZ.01	Not Amplified
TARGET.30.PADLTD.01	Amplified
TARGET.30.PADMGA.01	Not Amplified
TARGET.30.PADMTD.01	Amplified
TARGET.30.PADMVB.01	Not Amplified
TARGET.30.PADMXD.01	Amplified
TARGET.30.PADMYD.01	Not Amplified
TARGET.30.PADNFT.01	Not Amplified
TARGET.30.PADNNX.01	Not Amplified
TARGET.30.PADNXC.01	Amplified
TARGET.30.PADPCI.01	Not Amplified
TARGET.30.PADPEY.01	Amplified
TARGET.30.PADPHP.01	Not Amplified
TARGET.30.PADPMU.01	Amplified
TARGET.30.PADPRJ.01	Not Amplified
TARGET.30.PADRYN.01	Amplified
TARGET.30.PADSEC.01	Not Amplified
TARGET.30.PADSMF.01	Not Amplified
TARGET.30.PADSXE.01	Not Amplified
TARGET.30.PADSXU.01	Not Amplified
TARGET.30.PADTCU.01	Not Amplified
TARGET.30.PADTJJ.01	Amplified
TARGET.30.PADTRV.01	Not Amplified
TARGET.30.PADTYM.01	Not Amplified
TARGET.30.PADUKP.01	Not Amplified
TARGET.30.PADUND.01	Not Amplified
TARGET.30.PADUWR.01	Not Amplified
TARGET.30.PADUYJ.01	Amplified
TARGET.30.PADVSN.01	Not Amplified
TARGET.30.PADVWW.01	Not Amplified
TARGET.30.PADWBA.01	Not Amplified
TARGET.30.PADWEN.01	Not Amplified
TARGET.30.PADWIM.01	Not Amplified
TARGET.30.PADWSM.01	Not Amplified
TARGET.30.PADWVR.01	Not Amplified
TARGET.30.PADXAS.01	Not Amplified
TARGET.30.PADXBB.01	Not Amplified
TARGET.30.PAHPEL.01	Not Amplified
TARGET.30.PAHSRS.01	Amplified
TARGET.30.PAHTCP.01	Amplified
TARGET.30.PAHTER.01	Not Amplified
TARGET.30.PAHTPT.01	Not Amplified
TARGET.30.PAHTUH.01	Not Amplified
TARGET.30.PAHUHD.01	Not Amplified
TARGET.30.PAHVHG.01	Not Amplified
TARGET.30.PAHXFP.01	Amplified
TARGET.30.PAHXGX.01	Amplified
TARGET.30.PAHXTL.01	Not Amplified
TARGET.30.PAHXZM.01	Not Amplified
TARGET.30.PAHYBI.01	Amplified
TARGET.30.PAHYWC.01	Amplified
TARGET.30.PAHYWN.01	Amplified
TARGET.30.PAHZDG.01	Amplified
TARGET.30.PAHZNR.01	Not Amplified
TARGET.30.PAHZRF.01	Amplified
TARGET.30.PAIBIW.01	Amplified
TARGET.30.PAIBWR.01	Not Amplified
TARGET.30.PAIBXM.01	Not Amplified
TARGET.30.PAICGF.01	Not Amplified
TARGET.30.PAIDJS.01	Not Amplified
TARGET.30.PAIDSV.01	Not Amplified
TARGET.30.PAIEFC.01	Amplified
TARGET.30.PAIEIF.01	Not Amplified
TARGET.30.PAIFAU.01	Amplified
TARGET.30.PAIFCS.01	Not Amplified
TARGET.30.PAIFXV.01	Not Amplified
TARGET.30.PAIGRH.01	Not Amplified
TARGET.30.PAIHAW.01	Not Amplified
TARGET.30.PAIIIX.01	Amplified
TARGET.30.PAIIXK.01	Amplified
TARGET.30.PAIJGC.01	Not Amplified
TARGET.30.PAILIG.01	Not Amplified
TARGET.30.PAILNI.01	Not Amplified
TARGET.30.PAILNU.01	Not Amplified
TARGET.30.PAILZJ.01	Not Amplified
TARGET.30.PAIMAN.01	Not Amplified
TARGET.30.PAIMDS.01	Not Amplified
TARGET.30.PAIMDT.01	Not Amplified
TARGET.30.PAINGT.01	Not Amplified
TARGET.30.PAINLN.01	Not Amplified
TARGET.30.PAINRC.01	Amplified
TARGET.30.PAIPGU.01	Not Amplified
TARGET.30.PAIPTY.01	Not Amplified
TARGET.30.PAIPUD.01	Not Amplified
